rule_hit_id,transaction_id,account_id,customer_id,rule_code,rule_severity,hit_ts,evidence
GEO_INTL_ECOM,,,,,,,
RH-000001,TXN-20260124-000016,ACC-00091217,ACC-00091175,GEO_INTL_ECOM,HIGH,1/12/2026 11:50:55,country=GB; city=London; channel=ECOM
RH-000683,TXN-20260124-003324,ACC-00091206,ACC-00091189,LOW_TRUST_DEVICE,MED,11/15/2025 12:24:09,device_id=DEV-10151; trust=41
RH-000684,TXN-20260124-003329,ACC-00091191,ACC-00091219,LOW_TRUST_DEVICE,MED,9/19/2025 22:57:41,device_id=DEV-10055; trust=33
RH-000685,TXN-20260124-003334,ACC-00091244,ACC-00091253,LOW_TRUST_DEVICE,MED,1/11/2026 19:27:15,device_id=DEV-10089; trust=30
RH-000686,TXN-20260124-003337,ACC-00091035,ACC-00091230,LOW_TRUST_DEVICE,MED,1/20/2026 9:41:34,device_id=DEV-10157; trust=35
RH-000687,TXN-20260124-003340,ACC-00091023,ACC-00091260,LOW_TRUST_DEVICE,MED,11/29/2025 1:59:27,device_id=DEV-10234; trust=21
RH-000688,TXN-20260124-003352,ACC-00091101,ACC-00091018,LOW_TRUST_DEVICE,MED,12/23/2025 6:04:15,device_id=DEV-10223; trust=39
RH-000689,TXN-20260124-003353,ACC-00091046,ACC-00091032,LOW_TRUST_DEVICE,MED,8/17/2025 22:12:10,device_id=DEV-10122; trust=34
RH-000690,TXN-20260124-003358,ACC-00091225,ACC-00091057,LOW_TRUST_DEVICE,MED,1/6/2026 1:58:28,device_id=DEV-10088; trust=41
RH-000691,TXN-20260124-003374,ACC-00091255,ACC-00091107,LOW_TRUST_DEVICE,MED,1/22/2026 7:30:38,device_id=DEV-10247; trust=31
RH-000692,TXN-20260124-003376,ACC-00091230,ACC-00091033,LOW_TRUST_DEVICE,MED,12/1/2025 7:00:43,device_id=DEV-10146; trust=22
RH-000693,TXN-20260124-003377,ACC-00091120,ACC-00091109,LOW_TRUST_DEVICE,MED,8/28/2025 7:24:13,device_id=DEV-10088; trust=41
RH-000694,TXN-20260124-003378,ACC-00091027,ACC-00091150,LOW_TRUST_DEVICE,MED,8/5/2025 15:41:34,device_id=DEV-10247; trust=31
RH-000695,TXN-20260124-003385,ACC-00091070,ACC-00091061,LOW_TRUST_DEVICE,MED,10/12/2025 21:11:06,device_id=DEV-10223; trust=39
RH-000696,TXN-20260124-003391,ACC-00091126,ACC-00091162,LOW_TRUST_DEVICE,MED,9/28/2025 13:30:53,device_id=DEV-10319; trust=45
RH-000697,TXN-20260124-003392,ACC-00091053,ACC-00091146,LOW_TRUST_DEVICE,MED,8/16/2025 19:00:11,device_id=DEV-10011; trust=30
RH-000698,TXN-20260124-003393,ACC-00091218,ACC-00091071,LOW_TRUST_DEVICE,MED,8/23/2025 7:34:38,device_id=DEV-10265; trust=40
RH-000699,TXN-20260124-003394,ACC-00091258,ACC-00091050,LOW_TRUST_DEVICE,MED,8/21/2025 16:25:15,device_id=DEV-10127; trust=21
RH-000700,TXN-20260124-003397,ACC-00091232,ACC-00091117,LOW_TRUST_DEVICE,MED,8/30/2025 19:43:51,device_id=DEV-10038; trust=21
RH-000701,TXN-20260124-003399,ACC-00091228,ACC-00091058,LOW_TRUST_DEVICE,MED,8/2/2025 14:49:21,device_id=DEV-10040; trust=34
RH-000702,TXN-20260124-003411,ACC-00091204,ACC-00091004,LOW_TRUST_DEVICE,MED,10/18/2025 7:17:13,device_id=DEV-10028; trust=24
RH-000703,TXN-20260124-003417,ACC-00091200,ACC-00091004,LOW_TRUST_DEVICE,MED,9/7/2025 9:51:28,device_id=DEV-10233; trust=34
RH-000704,TXN-20260124-003420,ACC-00091017,ACC-00091021,LOW_TRUST_DEVICE,MED,1/4/2026 11:54:59,device_id=DEV-10234; trust=21
RH-000705,TXN-20260124-003423,ACC-00091047,ACC-00091236,LOW_TRUST_DEVICE,MED,12/30/2025 6:46:38,device_id=DEV-10270; trust=31
RH-000706,TXN-20260124-003434,ACC-00091128,ACC-00091003,LOW_TRUST_DEVICE,MED,10/10/2025 10:06:00,device_id=DEV-10080; trust=31
RH-000707,TXN-20260124-003443,ACC-00091013,ACC-00091225,LOW_TRUST_DEVICE,MED,1/22/2026 10:41:20,device_id=DEV-10312; trust=36
RH-000708,TXN-20260124-003444,ACC-00091166,ACC-00091112,LOW_TRUST_DEVICE,MED,9/25/2025 12:40:25,device_id=DEV-10073; trust=29
RH-000709,TXN-20260124-003447,ACC-00091033,ACC-00091024,LOW_TRUST_DEVICE,MED,1/22/2026 2:10:43,device_id=DEV-10265; trust=40
RH-000710,TXN-20260124-003453,ACC-00091236,ACC-00091252,LOW_TRUST_DEVICE,MED,1/15/2026 12:46:20,device_id=DEV-10161; trust=35
RH-000711,TXN-20260124-003458,ACC-00091055,ACC-00091256,LOW_TRUST_DEVICE,MED,8/21/2025 6:59:37,device_id=DEV-10189; trust=39
RH-000712,TXN-20260124-003459,ACC-00091208,ACC-00091081,LOW_TRUST_DEVICE,MED,8/5/2025 5:22:39,device_id=DEV-10088; trust=41
RH-000713,TXN-20260124-003465,ACC-00091197,ACC-00091209,LOW_TRUST_DEVICE,MED,10/7/2025 6:14:29,device_id=DEV-10276; trust=21
RH-000714,TXN-20260124-003470,ACC-00091253,ACC-00091216,LOW_TRUST_DEVICE,MED,9/4/2025 22:33:33,device_id=DEV-10031; trust=25
RH-000715,TXN-20260124-003471,ACC-00091228,ACC-00091234,LOW_TRUST_DEVICE,MED,1/24/2026 12:50:57,device_id=DEV-10036; trust=41
RH-000716,TXN-20260124-003486,ACC-00091066,ACC-00091232,LOW_TRUST_DEVICE,MED,11/2/2025 15:12:16,device_id=DEV-10314; trust=24
RH-000717,TXN-20260124-003489,ACC-00091114,ACC-00091139,LOW_TRUST_DEVICE,MED,8/16/2025 8:13:37,device_id=DEV-10080; trust=31
RH-000718,TXN-20260124-003490,ACC-00091192,ACC-00091164,LOW_TRUST_DEVICE,MED,8/11/2025 23:57:48,device_id=DEV-10073; trust=29
RH-000719,TXN-20260124-003491,ACC-00091108,ACC-00091211,LOW_TRUST_DEVICE,MED,11/26/2025 10:17:00,device_id=DEV-10129; trust=28
RH-000720,TXN-20260124-003497,ACC-00091040,ACC-00091184,LOW_TRUST_DEVICE,MED,7/26/2025 10:18:00,device_id=DEV-10158; trust=23
RH-000721,TXN-20260124-003506,ACC-00091209,ACC-00091190,LOW_TRUST_DEVICE,MED,9/15/2025 7:28:24,device_id=DEV-10055; trust=33
RH-000722,TXN-20260124-003509,ACC-00091203,ACC-00091201,LOW_TRUST_DEVICE,MED,10/19/2025 15:01:28,device_id=DEV-10277; trust=28
RH-000723,TXN-20260124-003515,ACC-00091253,ACC-00091247,LOW_TRUST_DEVICE,MED,10/11/2025 7:20:13,device_id=DEV-10038; trust=21
RH-000724,TXN-20260124-003516,ACC-00091009,ACC-00091057,LOW_TRUST_DEVICE,MED,12/16/2025 11:20:36,device_id=DEV-10223; trust=39
RH-000725,TXN-20260124-003521,ACC-00091172,ACC-00091107,LOW_TRUST_DEVICE,MED,8/25/2025 13:40:05,device_id=DEV-10103; trust=37
RH-000726,TXN-20260124-003526,ACC-00091166,ACC-00091230,LOW_TRUST_DEVICE,MED,12/12/2025 3:13:51,device_id=DEV-10276; trust=21
RH-000727,TXN-20260124-003533,ACC-00091002,ACC-00091098,LOW_TRUST_DEVICE,MED,8/7/2025 9:30:38,device_id=DEV-10174; trust=29
RH-000728,TXN-20260124-003538,ACC-00091255,ACC-00091190,LOW_TRUST_DEVICE,MED,1/19/2026 6:39:13,device_id=DEV-10312; trust=36
RH-000729,TXN-20260124-003540,ACC-00091166,ACC-00091182,LOW_TRUST_DEVICE,MED,11/17/2025 2:04:25,device_id=DEV-10059; trust=25
RH-000730,TXN-20260124-003542,ACC-00091035,ACC-00091093,LOW_TRUST_DEVICE,MED,10/22/2025 18:06:55,device_id=DEV-10029; trust=31
RH-000731,TXN-20260124-003545,ACC-00091240,ACC-00091243,LOW_TRUST_DEVICE,MED,10/2/2025 7:56:28,device_id=DEV-10024; trust=25
RH-000732,TXN-20260124-003555,ACC-00091065,ACC-00091062,LOW_TRUST_DEVICE,MED,9/2/2025 12:28:44,device_id=DEV-10104; trust=26
RH-000733,TXN-20260124-003560,ACC-00091020,ACC-00091102,LOW_TRUST_DEVICE,MED,11/21/2025 1:52:43,device_id=DEV-10189; trust=39
RH-000734,TXN-20260124-003563,ACC-00091005,ACC-00091162,LOW_TRUST_DEVICE,MED,1/5/2026 22:51:18,device_id=DEV-10040; trust=34
RH-000735,TXN-20260124-003566,ACC-00091072,ACC-00091002,LOW_TRUST_DEVICE,MED,9/16/2025 10:06:00,device_id=DEV-10314; trust=24
RH-000736,TXN-20260124-003568,ACC-00091153,ACC-00091066,LOW_TRUST_DEVICE,MED,9/1/2025 6:31:49,device_id=DEV-10158; trust=23
RH-000737,TXN-20260124-003571,ACC-00091207,ACC-00091136,LOW_TRUST_DEVICE,MED,11/15/2025 13:22:56,device_id=DEV-10284; trust=25
RH-000738,TXN-20260124-003574,ACC-00091225,ACC-00091137,LOW_TRUST_DEVICE,MED,9/14/2025 23:46:03,device_id=DEV-10073; trust=29
RH-000739,TXN-20260124-003577,ACC-00091037,ACC-00091089,LOW_TRUST_DEVICE,MED,12/11/2025 14:15:28,device_id=DEV-10242; trust=27
RH-000740,TXN-20260124-003578,ACC-00091113,ACC-00091194,LOW_TRUST_DEVICE,MED,1/4/2026 9:33:07,device_id=DEV-10080; trust=31
RH-000741,TXN-20260124-003588,ACC-00091189,ACC-00091196,LOW_TRUST_DEVICE,MED,9/20/2025 19:33:25,device_id=DEV-10080; trust=31
RH-000742,TXN-20260124-003589,ACC-00091167,ACC-00091119,LOW_TRUST_DEVICE,MED,10/2/2025 10:25:00,device_id=DEV-10065; trust=22
RH-000743,TXN-20260124-003599,ACC-00091102,ACC-00091147,LOW_TRUST_DEVICE,MED,8/4/2025 10:11:00,device_id=DEV-10223; trust=39
RH-000744,TXN-20260124-003611,ACC-00091060,ACC-00091174,LOW_TRUST_DEVICE,MED,12/31/2025 11:53:55,device_id=DEV-10104; trust=26
RH-000745,TXN-20260124-003633,ACC-00091098,ACC-00091108,LOW_TRUST_DEVICE,MED,9/19/2025 4:32:50,device_id=DEV-10104; trust=26
RH-000746,TXN-20260124-003642,ACC-00091210,ACC-00091135,LOW_TRUST_DEVICE,MED,1/12/2026 23:00:39,device_id=DEV-10312; trust=36
RH-000747,TXN-20260124-003644,ACC-00091025,ACC-00091069,LOW_TRUST_DEVICE,MED,12/29/2025 18:02:14,device_id=DEV-10070; trust=36
RH-000748,TXN-20260124-003656,ACC-00091105,ACC-00091115,LOW_TRUST_DEVICE,MED,10/9/2025 11:07:35,device_id=DEV-10088; trust=41
RH-000749,TXN-20260124-003660,ACC-00091252,ACC-00091168,LOW_TRUST_DEVICE,MED,10/1/2025 13:40:21,device_id=DEV-10199; trust=30
RH-000750,TXN-20260124-003665,ACC-00091075,ACC-00091219,LOW_TRUST_DEVICE,MED,11/18/2025 10:37:19,device_id=DEV-10265; trust=40
RH-000751,TXN-20260124-003666,ACC-00091005,ACC-00091080,LOW_TRUST_DEVICE,MED,10/17/2025 1:41:35,device_id=DEV-10089; trust=30
RH-000752,TXN-20260124-003671,ACC-00091092,ACC-00091027,LOW_TRUST_DEVICE,MED,12/1/2025 8:16:03,device_id=DEV-10215; trust=20
RH-000753,TXN-20260124-003673,ACC-00091017,ACC-00091065,LOW_TRUST_DEVICE,MED,12/10/2025 4:01:56,device_id=DEV-10031; trust=25
RH-000754,TXN-20260124-003678,ACC-00091135,ACC-00091042,LOW_TRUST_DEVICE,MED,7/30/2025 7:19:03,device_id=DEV-10276; trust=21
RH-000755,TXN-20260124-003680,ACC-00091035,ACC-00091149,LOW_TRUST_DEVICE,MED,12/19/2025 19:36:30,device_id=DEV-10196; trust=40
RH-000756,TXN-20260124-003685,ACC-00091145,ACC-00091215,LOW_TRUST_DEVICE,MED,10/19/2025 15:34:10,device_id=DEV-10247; trust=31
RH-000757,TXN-20260124-003689,ACC-00091030,ACC-00091149,LOW_TRUST_DEVICE,MED,9/28/2025 19:12:19,device_id=DEV-10158; trust=23
RH-000758,TXN-20260124-003693,ACC-00091071,ACC-00091221,LOW_TRUST_DEVICE,MED,1/1/2026 19:39:07,device_id=DEV-10024; trust=25
RH-000759,TXN-20260124-003706,ACC-00091127,ACC-00091026,LOW_TRUST_DEVICE,MED,10/6/2025 17:42:45,device_id=DEV-10180; trust=26
RH-000760,TXN-20260124-003708,ACC-00091179,ACC-00091074,LOW_TRUST_DEVICE,MED,10/29/2025 8:59:59,device_id=DEV-10199; trust=30
RH-000761,TXN-20260124-003715,ACC-00091117,ACC-00091228,LOW_TRUST_DEVICE,MED,11/29/2025 15:46:25,device_id=DEV-10070; trust=36
RH-000762,TXN-20260124-003720,ACC-00091204,ACC-00091084,LOW_TRUST_DEVICE,MED,1/20/2026 15:25:06,device_id=DEV-10123; trust=41
RH-000763,TXN-20260124-003721,ACC-00091248,ACC-00091204,LOW_TRUST_DEVICE,MED,12/7/2025 19:29:39,device_id=DEV-10289; trust=34
RH-000764,TXN-20260124-003728,ACC-00091059,ACC-00091207,LOW_TRUST_DEVICE,MED,8/17/2025 1:44:39,device_id=DEV-10180; trust=26
RH-000765,TXN-20260124-003729,ACC-00091251,ACC-00091084,LOW_TRUST_DEVICE,MED,10/23/2025 6:30:52,device_id=DEV-10024; trust=25
RH-000766,TXN-20260124-003735,ACC-00091144,ACC-00091078,LOW_TRUST_DEVICE,MED,12/8/2025 5:04:52,device_id=DEV-10038; trust=21
RH-000767,TXN-20260124-003736,ACC-00091080,ACC-00091231,LOW_TRUST_DEVICE,MED,11/5/2025 22:23:57,device_id=DEV-10059; trust=25
RH-000768,TXN-20260124-003744,ACC-00091093,ACC-00091029,LOW_TRUST_DEVICE,MED,10/13/2025 11:40:04,device_id=DEV-10040; trust=34
RH-000769,TXN-20260124-003750,ACC-00091118,ACC-00091156,LOW_TRUST_DEVICE,MED,8/10/2025 6:38:03,device_id=DEV-10312; trust=36
RH-000770,TXN-20260124-003757,ACC-00091177,ACC-00091191,LOW_TRUST_DEVICE,MED,1/1/2026 14:19:22,device_id=DEV-10059; trust=25
RH-000771,TXN-20260124-003762,ACC-00091232,ACC-00091216,LOW_TRUST_DEVICE,MED,10/28/2025 13:33:43,device_id=DEV-10067; trust=36
RH-000772,TXN-20260124-003763,ACC-00091220,ACC-00091112,LOW_TRUST_DEVICE,MED,1/16/2026 12:57:39,device_id=DEV-10295; trust=29
RH-000773,TXN-20260124-003770,ACC-00091092,ACC-00091123,LOW_TRUST_DEVICE,MED,9/9/2025 22:31:47,device_id=DEV-10103; trust=37
RH-000774,TXN-20260124-003771,ACC-00091022,ACC-00091005,LOW_TRUST_DEVICE,MED,10/12/2025 3:01:56,device_id=DEV-10065; trust=22
RH-000775,TXN-20260124-003782,ACC-00091247,ACC-00091170,LOW_TRUST_DEVICE,MED,12/28/2025 15:29:45,device_id=DEV-10080; trust=31
RH-000776,TXN-20260124-003785,ACC-00091063,ACC-00091259,LOW_TRUST_DEVICE,MED,12/4/2025 22:26:55,device_id=DEV-10141; trust=41
RH-000777,TXN-20260124-003787,ACC-00091029,ACC-00091094,LOW_TRUST_DEVICE,MED,12/8/2025 0:30:20,device_id=DEV-10145; trust=43
RH-000778,TXN-20260124-003799,ACC-00091027,ACC-00091068,LOW_TRUST_DEVICE,MED,10/20/2025 9:05:46,device_id=DEV-10145; trust=43
RH-000779,TXN-20260124-003800,ACC-00091118,ACC-00091171,LOW_TRUST_DEVICE,MED,1/23/2026 17:32:47,device_id=DEV-10038; trust=21
RH-000780,TXN-20260124-003801,ACC-00091024,ACC-00091093,LOW_TRUST_DEVICE,MED,12/25/2025 14:03:04,device_id=DEV-10145; trust=43
RH-000781,TXN-20260124-003818,ACC-00091182,ACC-00091222,LOW_TRUST_DEVICE,MED,9/15/2025 0:01:49,device_id=DEV-10040; trust=34
RH-000782,TXN-20260124-003828,ACC-00091020,ACC-00091139,LOW_TRUST_DEVICE,MED,12/10/2025 21:57:37,device_id=DEV-10196; trust=40
RH-000783,TXN-20260124-003831,ACC-00091161,ACC-00091175,LOW_TRUST_DEVICE,MED,11/20/2025 0:48:34,device_id=DEV-10028; trust=24
RH-000784,TXN-20260124-003838,ACC-00091124,ACC-00091184,LOW_TRUST_DEVICE,MED,8/6/2025 10:39:00,device_id=DEV-10029; trust=31
RH-000785,TXN-20260124-003848,ACC-00091149,ACC-00091216,LOW_TRUST_DEVICE,MED,1/20/2026 10:40:00,device_id=DEV-10158; trust=23
RH-000786,TXN-20260124-003849,ACC-00091176,ACC-00091012,LOW_TRUST_DEVICE,MED,9/19/2025 4:26:49,device_id=DEV-10088; trust=41
RH-000787,TXN-20260124-003856,ACC-00091029,ACC-00091230,LOW_TRUST_DEVICE,MED,9/10/2025 16:49:23,device_id=DEV-10122; trust=34
RH-000788,TXN-20260124-003859,ACC-00091246,ACC-00091206,LOW_TRUST_DEVICE,MED,10/15/2025 19:29:00,device_id=DEV-10319; trust=45
RH-000789,TXN-20260124-003863,ACC-00091112,ACC-00091092,LOW_TRUST_DEVICE,MED,1/18/2026 10:40:00,device_id=DEV-10185; trust=37
RH-000790,TXN-20260124-003867,ACC-00091163,ACC-00091068,LOW_TRUST_DEVICE,MED,8/15/2025 14:08:10,device_id=DEV-10067; trust=36
RH-000791,TXN-20260124-003869,ACC-00091110,ACC-00091131,LOW_TRUST_DEVICE,MED,10/27/2025 16:17:19,device_id=DEV-10146; trust=22
RH-000792,TXN-20260124-003870,ACC-00091202,ACC-00091037,LOW_TRUST_DEVICE,MED,8/12/2025 12:41:37,device_id=DEV-10111; trust=40
RH-000793,TXN-20260124-003878,ACC-00091086,ACC-00091244,LOW_TRUST_DEVICE,MED,12/24/2025 11:08:20,device_id=DEV-10270; trust=31
RH-000794,TXN-20260124-003879,ACC-00091260,ACC-00091087,LOW_TRUST_DEVICE,MED,12/20/2025 10:03:00,device_id=DEV-10173; trust=44
RH-000795,TXN-20260124-003881,ACC-00091060,ACC-00091031,LOW_TRUST_DEVICE,MED,12/12/2025 3:59:21,device_id=DEV-10186; trust=20
RH-000796,TXN-20260124-003883,ACC-00091013,ACC-00091100,LOW_TRUST_DEVICE,MED,11/4/2025 10:05:00,device_id=DEV-10029; trust=31
RH-000797,TXN-20260124-003894,ACC-00091261,ACC-00091060,LOW_TRUST_DEVICE,MED,1/7/2026 19:11:33,device_id=DEV-10173; trust=44
RH-000798,TXN-20260124-003897,ACC-00091047,ACC-00091068,LOW_TRUST_DEVICE,MED,1/24/2026 0:20:21,device_id=DEV-10215; trust=20
RH-000799,TXN-20260124-003903,ACC-00091085,ACC-00091068,LOW_TRUST_DEVICE,MED,8/20/2025 7:06:32,device_id=DEV-10040; trust=34
RH-000800,TXN-20260124-003907,ACC-00091045,ACC-00091067,LOW_TRUST_DEVICE,MED,1/12/2026 11:13:42,device_id=DEV-10158; trust=23
RH-000801,TXN-20260124-003910,ACC-00091090,ACC-00091143,LOW_TRUST_DEVICE,MED,10/24/2025 10:42:10,device_id=DEV-10111; trust=40
RH-000802,TXN-20260124-003911,ACC-00091163,ACC-00091039,LOW_TRUST_DEVICE,MED,11/6/2025 10:07:00,device_id=DEV-10158; trust=23
RH-000803,TXN-20260124-003920,ACC-00091242,ACC-00091104,LOW_TRUST_DEVICE,MED,9/7/2025 16:49:59,device_id=DEV-10319; trust=45
RH-000804,TXN-20260124-003927,ACC-00091045,ACC-00091218,LOW_TRUST_DEVICE,MED,12/2/2025 9:21:36,device_id=DEV-10011; trust=30
RH-000805,TXN-20260124-003930,ACC-00091184,ACC-00091163,LOW_TRUST_DEVICE,MED,12/6/2025 22:54:08,device_id=DEV-10151; trust=41
RH-000806,TXN-20260124-003939,ACC-00091212,ACC-00091139,LOW_TRUST_DEVICE,MED,12/3/2025 5:21:51,device_id=DEV-10234; trust=21
RH-000807,TXN-20260124-003943,ACC-00091210,ACC-00091028,LOW_TRUST_DEVICE,MED,9/6/2025 19:24:35,device_id=DEV-10270; trust=31
RH-000808,TXN-20260124-003955,ACC-00091161,ACC-00091198,LOW_TRUST_DEVICE,MED,11/29/2025 18:43:57,device_id=DEV-10036; trust=41
RH-000809,TXN-20260124-003973,ACC-00091104,ACC-00091062,LOW_TRUST_DEVICE,MED,12/25/2025 22:36:19,device_id=DEV-10199; trust=30
RH-000810,TXN-20260124-003974,ACC-00091242,ACC-00091250,LOW_TRUST_DEVICE,MED,7/28/2025 8:18:42,device_id=DEV-10135; trust=26
RH-000811,TXN-20260124-003977,ACC-00091168,ACC-00091055,LOW_TRUST_DEVICE,MED,11/10/2025 1:10:04,device_id=DEV-10141; trust=41
RH-000812,TXN-20260124-003984,ACC-00091123,ACC-00091134,LOW_TRUST_DEVICE,MED,1/15/2026 13:27:52,device_id=DEV-10059; trust=25
RH-000813,TXN-20260124-003991,ACC-00091079,ACC-00091072,LOW_TRUST_DEVICE,MED,12/30/2025 2:17:45,device_id=DEV-10312; trust=36
RH-000814,TXN-20260124-003993,ACC-00091245,ACC-00091094,LOW_TRUST_DEVICE,MED,11/11/2025 8:54:46,device_id=DEV-10185; trust=37
RH-000815,TXN-20260124-003994,ACC-00091108,ACC-00091144,LOW_TRUST_DEVICE,MED,11/28/2025 19:20:10,device_id=DEV-10024; trust=25
RH-000816,TXN-20260124-003998,ACC-00091141,ACC-00091233,LOW_TRUST_DEVICE,MED,12/21/2025 10:14:25,device_id=DEV-10080; trust=31
RH-000817,TXN-20260124-004013,ACC-00091066,ACC-00091224,LOW_TRUST_DEVICE,MED,11/23/2025 13:22:03,device_id=DEV-10289; trust=34
RH-000818,TXN-20260124-004015,ACC-00091206,ACC-00091184,LOW_TRUST_DEVICE,MED,9/2/2025 4:21:19,device_id=DEV-10055; trust=33
RH-000819,TXN-20260124-004016,ACC-00091208,ACC-00091067,LOW_TRUST_DEVICE,MED,8/20/2025 8:00:05,device_id=DEV-10242; trust=27
RH-000820,TXN-20260124-004017,ACC-00091063,ACC-00091146,LOW_TRUST_DEVICE,MED,11/27/2025 10:35:39,device_id=DEV-10185; trust=37
RH-000821,TXN-20260124-004026,ACC-00091248,ACC-00091029,LOW_TRUST_DEVICE,MED,1/16/2026 19:44:15,device_id=DEV-10161; trust=35
RH-000822,TXN-20260124-004027,ACC-00091151,ACC-00091193,LOW_TRUST_DEVICE,MED,8/30/2025 22:45:09,device_id=DEV-10234; trust=21
RH-000823,TXN-20260124-004030,ACC-00091158,ACC-00091060,LOW_TRUST_DEVICE,MED,9/2/2025 12:54:29,device_id=DEV-10185; trust=37
RH-000824,TXN-20260124-004040,ACC-00091147,ACC-00091091,LOW_TRUST_DEVICE,MED,1/20/2026 9:32:34,device_id=DEV-10070; trust=36
RH-000825,TXN-20260124-004043,ACC-00091057,ACC-00091174,LOW_TRUST_DEVICE,MED,9/12/2025 20:26:36,device_id=DEV-10070; trust=36
RH-000826,TXN-20260124-004045,ACC-00091203,ACC-00091087,LOW_TRUST_DEVICE,MED,11/24/2025 8:51:39,device_id=DEV-10199; trust=30
RH-000827,TXN-20260124-004046,ACC-00091165,ACC-00091053,LOW_TRUST_DEVICE,MED,12/19/2025 22:05:19,device_id=DEV-10187; trust=41
RH-000828,TXN-20260124-004066,ACC-00091241,ACC-00091161,LOW_TRUST_DEVICE,MED,12/13/2025 20:25:13,device_id=DEV-10142; trust=42
RH-000829,TXN-20260124-004067,ACC-00091073,ACC-00091097,LOW_TRUST_DEVICE,MED,8/27/2025 1:40:28,device_id=DEV-10196; trust=40
RH-000830,TXN-20260124-004076,ACC-00091252,ACC-00091190,LOW_TRUST_DEVICE,MED,12/20/2025 1:09:19,device_id=DEV-10151; trust=41
RH-000831,TXN-20260124-004084,ACC-00091213,ACC-00091041,LOW_TRUST_DEVICE,MED,9/6/2025 20:48:40,device_id=DEV-10135; trust=26
RH-000832,TXN-20260124-004090,ACC-00091112,ACC-00091261,LOW_TRUST_DEVICE,MED,12/16/2025 12:47:45,device_id=DEV-10011; trust=30
RH-000833,TXN-20260124-004104,ACC-00091088,ACC-00091157,LOW_TRUST_DEVICE,MED,11/2/2025 0:36:34,device_id=DEV-10028; trust=24
RH-000834,TXN-20260124-004105,ACC-00091133,ACC-00091196,LOW_TRUST_DEVICE,MED,12/28/2025 12:23:01,device_id=DEV-10282; trust=24
RH-000835,TXN-20260124-004109,ACC-00091244,ACC-00091009,LOW_TRUST_DEVICE,MED,12/13/2025 7:56:04,device_id=DEV-10234; trust=21
RH-000836,TXN-20260124-004113,ACC-00091014,ACC-00091250,LOW_TRUST_DEVICE,MED,1/23/2026 19:36:11,device_id=DEV-10276; trust=21
RH-000837,TXN-20260124-004114,ACC-00091198,ACC-00091040,LOW_TRUST_DEVICE,MED,11/28/2025 23:05:03,device_id=DEV-10123; trust=41
RH-000838,TXN-20260124-004131,ACC-00091151,ACC-00091117,LOW_TRUST_DEVICE,MED,11/26/2025 19:04:21,device_id=DEV-10199; trust=30
RH-000839,TXN-20260124-004137,ACC-00091224,ACC-00091117,LOW_TRUST_DEVICE,MED,10/12/2025 1:01:32,device_id=DEV-10055; trust=33
RH-000840,TXN-20260124-004140,ACC-00091053,ACC-00091019,LOW_TRUST_DEVICE,MED,12/5/2025 13:03:53,device_id=DEV-10146; trust=22
RH-000841,TXN-20260124-004158,ACC-00091025,ACC-00091191,LOW_TRUST_DEVICE,MED,12/2/2025 5:07:32,device_id=DEV-10319; trust=45
RH-000842,TXN-20260124-004162,ACC-00091211,ACC-00091017,LOW_TRUST_DEVICE,MED,11/9/2025 21:23:16,device_id=DEV-10174; trust=29
RH-000843,TXN-20260124-004178,ACC-00091035,ACC-00091121,LOW_TRUST_DEVICE,MED,8/21/2025 18:03:37,device_id=DEV-10234; trust=21
RH-000844,TXN-20260124-004179,ACC-00091004,ACC-00091034,LOW_TRUST_DEVICE,MED,11/26/2025 16:01:51,device_id=DEV-10089; trust=30
RH-000845,TXN-20260124-004183,ACC-00091114,ACC-00091008,LOW_TRUST_DEVICE,MED,10/24/2025 11:14:40,device_id=DEV-10196; trust=40
RH-000846,TXN-20260124-004188,ACC-00091171,ACC-00091143,LOW_TRUST_DEVICE,MED,8/18/2025 10:57:00,device_id=DEV-10040; trust=34
RH-000847,TXN-20260124-004189,ACC-00091103,ACC-00091198,LOW_TRUST_DEVICE,MED,1/12/2026 0:40:54,device_id=DEV-10284; trust=25
RH-000848,TXN-20260124-004192,ACC-00091054,ACC-00091137,LOW_TRUST_DEVICE,MED,11/6/2025 10:28:00,device_id=DEV-10103; trust=37
RH-000849,TXN-20260124-004198,ACC-00091241,ACC-00091019,LOW_TRUST_DEVICE,MED,7/31/2025 12:08:57,device_id=DEV-10314; trust=24
RH-000850,TXN-20260124-004205,ACC-00091048,ACC-00091205,LOW_TRUST_DEVICE,MED,11/27/2025 3:57:25,device_id=DEV-10146; trust=22
RH-000851,TXN-20260124-004211,ACC-00091252,ACC-00091082,LOW_TRUST_DEVICE,MED,10/27/2025 16:38:23,device_id=DEV-10070; trust=36
RH-000852,TXN-20260124-004219,ACC-00091195,ACC-00091198,LOW_TRUST_DEVICE,MED,11/6/2025 13:10:09,device_id=DEV-10111; trust=40
RH-000853,TXN-20260124-004226,ACC-00091200,ACC-00091084,LOW_TRUST_DEVICE,MED,9/7/2025 17:52:23,device_id=DEV-10284; trust=25
RH-000854,TXN-20260124-004230,ACC-00091171,ACC-00091211,LOW_TRUST_DEVICE,MED,1/10/2026 12:25:41,device_id=DEV-10080; trust=31
RH-000855,TXN-20260124-004232,ACC-00091197,ACC-00091055,LOW_TRUST_DEVICE,MED,1/1/2026 3:03:58,device_id=DEV-10189; trust=39
