transaction_id,account_id,customer_id,merchant_id,device_id,txn_ts,channel,currency, amount_usd ,txn_status,decline_reason,geo_country,geo_region,geo_city,is_international,rule_geo_intl_ecom,rule_high_risk_merchant,rule_low_trust_device,rule_high_amount,rule_decline_flag,rule_velocity_flag,rule_decline_streak_24h
TXN-20260124-003756,ACC-00091041,ACC-00091099,MER-10069,DEV-10243,9:50:37 AM,ECOM,USD, $ 30 ,DECLINED,INSUFFICIENT_FUNDS,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-003757,ACC-00091177,ACC-00091191,MER-10082,DEV-10059,2:19:22 PM,CARD_PRESENT,USD, $ 560 ,APPROVED,,US,CO,Denver,FALSE,0,0,1,0,0,0,0
TXN-20260124-003758,ACC-00091226,ACC-00091243,MER-10040,DEV-10235,1:55:33 PM,ACH,USD," $ 3,529 ",APPROVED,,DE,BE,Berlin,FALSE,0,0,0,1,0,0,0
TXN-20260124-003759,ACC-00091201,ACC-00091244,MER-10017,DEV-10245,3:28:59 PM,ECOM,USD, $ 180 ,APPROVED,,MX,CDMX,Mexico,FALSE,0,0,0,0,0,0,0
TXN-20260124-003760,ACC-00091064,ACC-00091058,MER-10092,DEV-10304,2:57:27 AM,CARD_PRESENT,USD, $ 26 ,DECLINED,MFA_REQUIRED,US,GA,Atlanta,FALSE,0,0,0,0,1,1,0
TXN-20260124-003761,ACC-00091071,ACC-00091240,MER-10049,DEV-10082,2:44:52 PM,ECOM,USD," $ 1,795 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-003762,ACC-00091232,ACC-00091216,MER-10090,DEV-10067,1:33:43 PM,ECOM,USD, $ 705 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,1,0,0,0,0
TXN-20260124-003763,ACC-00091220,ACC-00091112,MER-10075,DEV-10295,12:57:39 PM,CARD_PRESENT,USD," $ 2,733 ",APPROVED,,US,NY,New York,FALSE,0,1,1,1,0,0,0
TXN-20260124-003764,ACC-00091199,ACC-00091058,MER-10051,DEV-10291,10:39:13 AM,CARD_PRESENT,USD," $ 2,829 ",APPROVED,,IN,DL,Delhi,FALSE,0,1,0,1,0,0,0
TXN-20260124-003765,ACC-00091112,ACC-00091155,MER-10053,DEV-10062,10:45:00 AM,ECOM,USD, $ 172 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-003766,ACC-00091002,ACC-00091153,MER-10009,DEV-10030,8:07:15 AM,CARD_PRESENT,USD, $ 262 ,APPROVED,,DE,BE,Berlin,FALSE,0,0,0,0,0,0,0
TXN-20260124-003767,ACC-00091247,ACC-00091246,MER-10119,DEV-10266,8:19:43 AM,ECOM,USD, $ 357 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,0,0,0,0,0
TXN-20260124-003768,ACC-00091176,ACC-00091249,MER-10072,DEV-10052,3:37:18 AM,CARD_PRESENT,USD, $ 240 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003769,ACC-00091045,ACC-00091159,MER-10013,DEV-10300,5:54:00 AM,ECOM,USD, $ 536 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003770,ACC-00091092,ACC-00091123,MER-10080,DEV-10103,10:31:47 PM,ECOM,USD, $ 450 ,DECLINED,DO_NOT_HONOR,US,CA,San Francisco,FALSE,0,0,1,0,1,0,0
TXN-20260124-003771,ACC-00091022,ACC-00091005,MER-10041,DEV-10065,3:01:56 AM,ECOM,USD, $ 519 ,APPROVED,,NG,LA,Lagos,FALSE,0,0,1,0,0,0,0
TXN-20260124-003772,ACC-00091200,ACC-00091085,MER-10051,DEV-10019,10:02:20 AM,CARD_PRESENT,USD, $ 309 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,0,0,0,0
TXN-20260124-003773,ACC-00091146,ACC-00091022,MER-10106,DEV-10172,9:53:46 PM,ECOM,USD," $ 2,340 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-003774,ACC-00091090,ACC-00091053,MER-10030,DEV-10052,6:09:35 PM,CARD_PRESENT,USD," $ 1,582 ",DECLINED,HIGH_RISK_MERCHANT,US,TX,Houston,FALSE,0,1,0,1,1,0,0
TXN-20260124-003775,ACC-00091236,ACC-00091044,MER-10061,DEV-10128,2:05:57 PM,ACH,USD," $ 3,208 ",APPROVED,,US,TX,San Antonio,FALSE,0,0,0,1,0,0,0
TXN-20260124-003776,ACC-00091011,ACC-00091070,MER-10083,DEV-10120,7:26:13 AM,ECOM,USD, $ 119 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-003777,ACC-00091125,ACC-00091123,MER-10047,DEV-10039,10:45:00 AM,ECOM,USD, $ 59 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-003778,ACC-00091080,ACC-00091117,MER-10053,DEV-10124,4:03:09 AM,CARD_PRESENT,USD," $ 1,271 ",APPROVED,,CA,BC,Vancouver,FALSE,0,1,0,0,0,0,0
TXN-20260124-003779,ACC-00091254,ACC-00091055,MER-10071,DEV-10041,5:22:58 PM,ECOM,USD, $ 892 ,APPROVED,,US,TX,Houston,FALSE,0,0,0,0,0,0,0
TXN-20260124-003780,ACC-00091041,ACC-00091117,MER-10111,DEV-10197,2:30:32 PM,ECOM,USD, $ 159 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,1,0
TXN-20260124-003781,ACC-00091184,ACC-00091140,MER-10002,DEV-10057,9:47:04 PM,CARD_PRESENT,USD, $ 30 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003782,ACC-00091247,ACC-00091170,MER-10073,DEV-10080,3:29:45 PM,ECOM,USD," $ 1,321 ",APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-003783,ACC-00091196,ACC-00091049,MER-10004,DEV-10204,11:21:21 AM,ECOM,USD, $ 500 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003784,ACC-00091113,ACC-00091202,MER-10102,DEV-10027,9:45:13 AM,ECOM,USD," $ 1,727 ",DECLINED,INSUFFICIENT_FUNDS,US,CA,Los Angeles,FALSE,0,1,0,1,1,0,0
TXN-20260124-003785,ACC-00091063,ACC-00091259,MER-10018,DEV-10141,10:26:55 PM,ECOM,USD, $ 84 ,APPROVED,,US,IL,Chicago,FALSE,0,0,1,0,0,0,0
TXN-20260124-003786,ACC-00091170,ACC-00091038,MER-10117,DEV-10303,3:59:45 PM,CARD_PRESENT,USD, $ 551 ,APPROVED,,US,TX,Dallas,FALSE,0,0,0,0,0,0,0
TXN-20260124-003787,ACC-00091029,ACC-00091094,MER-10035,DEV-10145,12:30:20 AM,ECOM,USD, $ 239 ,APPROVED,,US,WA,Seattle,FALSE,0,0,1,0,0,0,0
TXN-20260124-003788,ACC-00091140,ACC-00091072,MER-10111,DEV-10305,4:01:51 AM,CARD_PRESENT,USD," $ 1,445 ",APPROVED,,US,TX,Austin,FALSE,0,1,0,0,0,0,0
TXN-20260124-003789,ACC-00091187,ACC-00091089,MER-10079,DEV-10006,11:38:06 PM,CARD_PRESENT,USD, $ 253 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003790,ACC-00091112,ACC-00091188,MER-10051,DEV-10130,12:25:05 PM,ECOM,USD," $ 2,780 ",APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,1,0,0,0
TXN-20260124-003791,ACC-00091084,ACC-00091007,MER-10112,DEV-10263,9:36:30 PM,ECOM,USD, $ 105 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003792,ACC-00091150,ACC-00091195,MER-10004,DEV-10268,4:39:36 AM,ECOM,USD, $ 94 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003793,ACC-00091204,ACC-00091151,MER-10108,DEV-10167,6:02:12 AM,ECOM,USD, $ 556 ,DECLINED,MFA_REQUIRED,FR,IDF,Paris,FALSE,0,1,0,0,1,0,0
TXN-20260124-003794,ACC-00091209,ACC-00091147,MER-10106,DEV-10202,6:00:10 PM,CARD_PRESENT,USD," $ 1,263 ",DECLINED,HIGH_RISK_MERCHANT,US,NY,New York,FALSE,0,1,0,0,1,0,0
TXN-20260124-003795,ACC-00091161,ACC-00091012,MER-10058,DEV-10108,9:19:49 AM,ECOM,USD, $ 421 ,DECLINED,DO_NOT_HONOR,US,GA,Atlanta,FALSE,0,0,0,0,1,0,0
TXN-20260124-003796,ACC-00091209,ACC-00091129,MER-10081,DEV-10228,1:51:14 AM,ECOM,USD, $ 49 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003797,ACC-00091159,ACC-00091005,MER-10090,DEV-10115,2:25:20 AM,ECOM,USD, $ 735 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-003798,ACC-00091184,ACC-00091216,MER-10021,DEV-10293,9:46:35 AM,ECOM,USD, $ 317 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003799,ACC-00091027,ACC-00091068,MER-10082,DEV-10145,9:05:46 AM,ECOM,USD, $ 161 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,1,0,0,0,0
TXN-20260124-003800,ACC-00091118,ACC-00091171,MER-10087,DEV-10038,5:32:47 PM,ECOM,USD, $ 27 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,1,0,0,0,0
TXN-20260124-003801,ACC-00091024,ACC-00091093,MER-10055,DEV-10145,2:03:04 PM,CARD_PRESENT,USD, $ 475 ,APPROVED,,US,CO,Denver,FALSE,0,1,1,0,0,0,0
TXN-20260124-003802,ACC-00091182,ACC-00091103,MER-10029,DEV-10195,8:35:46 AM,ECOM,USD, $ 192 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-003803,ACC-00091011,ACC-00091222,MER-10090,DEV-10262,8:25:38 AM,ECOM,USD," $ 2,775 ",APPROVED,,US,NY,New York,FALSE,0,1,0,1,0,0,0
TXN-20260124-003804,ACC-00091161,ACC-00091242,MER-10109,DEV-10305,1:35:47 AM,ECOM,USD, $ 12 ,APPROVED,,AU,NSW,Sydney,FALSE,0,0,0,0,0,0,0
TXN-20260124-003805,ACC-00091190,ACC-00091159,MER-10061,DEV-10005,3:45:02 PM,ACH,USD," $ 1,988 ",DECLINED,,US,WA,Seattle,FALSE,0,0,0,1,1,0,0
TXN-20260124-003806,ACC-00091093,ACC-00091229,MER-10115,DEV-10106,11:41:53 PM,ECOM,USD, $ 319 ,APPROVED,,JP,13,Tokyo,FALSE,0,0,0,0,0,0,0
TXN-20260124-003807,ACC-00091189,ACC-00091200,MER-10049,DEV-10222,4:27:05 AM,ECOM,USD," $ 2,720 ",DECLINED,HIGH_RISK_MERCHANT,US,CA,San Francisco,FALSE,0,1,0,1,1,0,0
TXN-20260124-003808,ACC-00091044,ACC-00091232,MER-10102,DEV-10125,7:10:28 AM,ECOM,USD," $ 3,133 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,0,1,0,0,0
TXN-20260124-003809,ACC-00091019,ACC-00091038,MER-10112,DEV-10058,8:17:54 AM,ECOM,USD, $ 68 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003810,ACC-00091208,ACC-00091137,MER-10030,DEV-10244,12:11:44 AM,CARD_PRESENT,USD," $ 1,707 ",APPROVED,,US,WA,Seattle,FALSE,0,1,0,1,0,0,0
TXN-20260124-003811,ACC-00091141,ACC-00091024,MER-10100,DEV-10266,10:29:00 AM,CARD_PRESENT,USD, $ 96 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003812,ACC-00091231,ACC-00091200,MER-10111,DEV-10210,1:55:24 AM,ECOM,USD, $ 770 ,DECLINED,GEO_MISMATCH,CA,ON,Toronto,FALSE,0,1,0,0,1,0,0
TXN-20260124-003813,ACC-00091066,ACC-00091098,MER-10040,DEV-10194,3:09:09 PM,ACH,USD, $ 570 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003814,ACC-00091170,ACC-00091166,MER-10015,DEV-10140,2:55:59 PM,ECOM,USD, $ 210 ,APPROVED,,US,CA,San Francisco,FALSE,0,1,0,0,0,0,0
TXN-20260124-003815,ACC-00091105,ACC-00091012,MER-10109,DEV-10193,5:53:37 PM,ECOM,USD, $ 75 ,APPROVED,,DE,BE,Berlin,FALSE,0,0,0,0,0,0,0
TXN-20260124-003816,ACC-00091247,ACC-00091078,MER-10004,DEV-10228,10:01:00 AM,CARD_PRESENT,USD, $ 495 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,1,0
TXN-20260124-003817,ACC-00091086,ACC-00091050,MER-10030,DEV-10107,12:16:45 PM,CARD_PRESENT,USD," $ 1,391 ",APPROVED,,CA,ON,Toronto,FALSE,0,1,0,0,0,0,0
TXN-20260124-003818,ACC-00091182,ACC-00091222,MER-10090,DEV-10040,12:01:49 AM,ECOM,USD, $ 151 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,1,1,0,1,0,0
TXN-20260124-003819,ACC-00091120,ACC-00091251,MER-10047,DEV-10087,4:15:59 AM,ECOM,USD, $ 149 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003820,ACC-00091209,ACC-00091035,MER-10012,DEV-10032,1:04:36 PM,ECOM,USD," $ 1,566 ",APPROVED,,US,WA,Seattle,FALSE,0,0,0,1,0,0,0
TXN-20260124-003821,ACC-00091058,ACC-00091030,MER-10071,DEV-10172,3:20:34 PM,CARD_PRESENT,USD, $ 603 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003822,ACC-00091139,ACC-00091019,MER-10020,DEV-10243,6:00:49 PM,ACH,USD," $ 1,848 ",APPROVED,,US,TX,Houston,FALSE,0,1,0,1,0,0,0
TXN-20260124-003823,ACC-00091224,ACC-00091038,MER-10067,DEV-10210,9:43:54 AM,CARD_PRESENT,USD, $ 75 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-003824,ACC-00091094,ACC-00091115,MER-10117,DEV-10154,6:28:50 AM,ECOM,USD, $ 183 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-003825,ACC-00091091,ACC-00091193,MER-10019,DEV-10308,1:07:49 PM,ECOM,USD," $ 1,886 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,0,1,0,0,0
TXN-20260124-003826,ACC-00091099,ACC-00091181,MER-10089,DEV-10010,6:11:56 AM,CARD_PRESENT,USD," $ 1,001 ",DECLINED,DO_NOT_HONOR,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-003827,ACC-00091089,ACC-00091236,MER-10092,DEV-10198,10:33:00 AM,CARD_PRESENT,USD, $ 450 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003828,ACC-00091020,ACC-00091139,MER-10034,DEV-10196,9:57:37 PM,ECOM,USD, $ 42 ,APPROVED,,CA,BC,Vancouver,FALSE,0,0,1,0,0,0,0
TXN-20260124-003829,ACC-00091171,ACC-00091178,MER-10103,DEV-10045,9:33:27 PM,ECOM,USD, $ 71 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-003830,ACC-00091030,ACC-00091178,MER-10050,DEV-10006,10:07:00 AM,ECOM,USD, $ 200 ,APPROVED,,FR,IDF,Paris,FALSE,0,0,0,0,0,0,0
TXN-20260124-003831,ACC-00091161,ACC-00091175,MER-10093,DEV-10028,12:48:34 AM,ECOM,USD," $ 1,701 ",APPROVED,,US,IL,Chicago,FALSE,0,0,1,1,0,0,0
TXN-20260124-003832,ACC-00091033,ACC-00091178,MER-10075,DEV-10259,6:29:35 PM,ECOM,USD," $ 2,369 ",APPROVED,,US,CA,San Francisco,FALSE,0,1,0,1,0,0,0
TXN-20260124-003833,ACC-00091057,ACC-00091120,MER-10028,DEV-10232,7:02:46 AM,ECOM,USD, $ 243 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003834,ACC-00091038,ACC-00091057,MER-10084,DEV-10172,12:27:24 PM,ECOM,USD," $ 1,809 ",APPROVED,,US,CO,Denver,FALSE,0,1,0,1,0,0,0
TXN-20260124-003835,ACC-00091250,ACC-00091021,MER-10023,DEV-10193,7:07:04 AM,ECOM,USD, $ 696 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,0,0,0,0
TXN-20260124-003836,ACC-00091128,ACC-00091250,MER-10090,DEV-10049,10:11:07 PM,CARD_PRESENT,USD, $ 431 ,DECLINED,INSUFFICIENT_FUNDS,US,AZ,Phoenix,FALSE,0,1,0,0,1,0,0
TXN-20260124-003837,ACC-00091134,ACC-00091129,MER-10118,DEV-10162,10:01:09 AM,CARD_PRESENT,USD," $ 1,044 ",DECLINED,HIGH_RISK_MERCHANT,US,CA,San Francisco,FALSE,0,1,0,0,1,0,0
TXN-20260124-003838,ACC-00091124,ACC-00091184,MER-10052,DEV-10029,10:39:00 AM,ECOM,USD, $ 38 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,1,0,0,0,0
TXN-20260124-003839,ACC-00091174,ACC-00091093,MER-10117,DEV-10167,6:35:04 AM,ECOM,USD, $ 11 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-003840,ACC-00091037,ACC-00091135,MER-10043,DEV-10310,9:21:45 AM,ECOM,USD, $ 78 ,DECLINED,,US,TX,Dallas,FALSE,0,0,0,0,1,0,0
TXN-20260124-003841,ACC-00091088,ACC-00091063,MER-10037,DEV-10311,2:29:03 PM,ECOM,USD, $ 453 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-003842,ACC-00091206,ACC-00091153,MER-10086,DEV-10175,8:33:23 AM,ACH,USD, $ 780 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-003843,ACC-00091008,ACC-00091078,MER-10090,DEV-10138,2:10:59 AM,CARD_PRESENT,USD," $ 2,593 ",APPROVED,,US,TX,Austin,FALSE,0,1,0,1,0,0,0
TXN-20260124-003844,ACC-00091225,ACC-00091164,MER-10118,DEV-10096,3:28:24 PM,ECOM,USD, $ 998 ,APPROVED,,US,CO,Denver,FALSE,0,1,0,0,0,0,0
TXN-20260124-003845,ACC-00091132,ACC-00091012,MER-10091,DEV-10148,3:47:43 PM,CARD_PRESENT,USD, $ 410 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003846,ACC-00091217,ACC-00091177,MER-10065,DEV-10308,6:10:24 PM,ECOM,USD," $ 1,162 ",APPROVED,,FR,IDF,Paris,FALSE,0,1,0,0,0,0,0
TXN-20260124-003847,ACC-00091246,ACC-00091046,MER-10115,DEV-10128,6:40:44 AM,ECOM,USD, $ 473 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-003848,ACC-00091149,ACC-00091216,MER-10021,DEV-10158,10:40:00 AM,ECOM,USD, $ 348 ,APPROVED,,US,NY,New York,FALSE,0,0,1,0,0,0,0
TXN-20260124-003849,ACC-00091176,ACC-00091012,MER-10057,DEV-10088,4:26:49 AM,ECOM,USD, $ 53 ,DECLINED,INSUFFICIENT_FUNDS,US,TX,Dallas,FALSE,0,0,1,0,1,0,0
TXN-20260124-003850,ACC-00091159,ACC-00091205,MER-10011,DEV-10061,8:50:01 AM,ECOM,USD," $ 1,310 ",APPROVED,,US,IL,Chicago,FALSE,0,1,0,0,0,0,0
TXN-20260124-003851,ACC-00091141,ACC-00091215,MER-10055,DEV-10018,1:16:13 PM,ECOM,USD, $ 286 ,DECLINED,,US,WA,Seattle,FALSE,0,1,0,0,1,0,0
TXN-20260124-003852,ACC-00091008,ACC-00091175,MER-10011,DEV-10018,5:01:57 AM,CARD_PRESENT,USD, $ 142 ,DECLINED,MFA_REQUIRED,US,NY,New York,FALSE,0,1,0,0,1,0,0
TXN-20260124-003853,ACC-00091021,ACC-00091203,MER-10100,DEV-10090,10:16:34 PM,ECOM,USD, $ 174 ,DECLINED,INSUFFICIENT_FUNDS,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-003854,ACC-00091096,ACC-00091225,MER-10092,DEV-10050,7:07:35 PM,ECOM,USD, $ 254 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-003855,ACC-00091025,ACC-00091003,MER-10055,DEV-10231,9:26:11 PM,ECOM,USD, $ 118 ,DECLINED,DO_NOT_HONOR,US,TX,Austin,FALSE,0,1,0,0,1,0,0
TXN-20260124-003856,ACC-00091029,ACC-00091230,MER-10065,DEV-10122,4:49:23 PM,ECOM,USD," $ 1,312 ",APPROVED,,MX,CDMX,Mexico,FALSE,0,1,1,0,0,0,0
TXN-20260124-003857,ACC-00091147,ACC-00091178,MER-10002,DEV-10286,11:57:22 PM,CARD_PRESENT,USD, $ 111 ,APPROVED,,US,TX,Dallas,FALSE,0,0,0,0,0,0,0
TXN-20260124-003858,ACC-00091044,ACC-00091097,MER-10097,DEV-10306,4:41:18 AM,ECOM,USD, $ 348 ,APPROVED,,US,TX,Houston,FALSE,0,1,0,0,0,0,0
TXN-20260124-003859,ACC-00091246,ACC-00091206,MER-10073,DEV-10319,7:29:00 PM,ECOM,USD," $ 1,632 ",DECLINED,,US,CA,Los Angeles,FALSE,0,0,1,1,1,0,0
TXN-20260124-003860,ACC-00091130,ACC-00091071,MER-10077,DEV-10021,9:58:40 AM,ECOM,USD, $ 26 ,DECLINED,MFA_REQUIRED,AU,NSW,Sydney,FALSE,0,0,0,0,1,0,0
TXN-20260124-003861,ACC-00091261,ACC-00091219,MER-10099,DEV-10159,10:18:00 AM,ECOM,USD, $ 23 ,APPROVED,,BR,SP,Sao Paulo,FALSE,0,0,0,0,0,0,0
TXN-20260124-003862,ACC-00091069,ACC-00091098,MER-10061,DEV-10052,12:39:01 AM,ACH,USD, $ 540 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-003863,ACC-00091112,ACC-00091092,MER-10114,DEV-10185,10:40:00 AM,ECOM,USD, $ 85 ,APPROVED,,AU,NSW,Sydney,FALSE,0,0,1,0,0,0,0
TXN-20260124-003864,ACC-00091214,ACC-00091075,MER-10057,DEV-10283,11:32:42 PM,CARD_PRESENT,USD, $ 64 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003865,ACC-00091019,ACC-00091187,MER-10037,DEV-10198,4:57:30 PM,CARD_PRESENT,USD," $ 1,759 ",APPROVED,,US,NY,New York,FALSE,0,0,0,1,0,0,0
TXN-20260124-003866,ACC-00091019,ACC-00091133,MER-10066,DEV-10007,11:59:07 PM,ECOM,USD, $ 216 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-003867,ACC-00091163,ACC-00091068,MER-10040,DEV-10067,2:08:10 PM,ACH,USD," $ 2,206 ",APPROVED,,US,AZ,Phoenix,FALSE,0,0,1,1,0,0,0
TXN-20260124-003868,ACC-00091219,ACC-00091004,MER-10102,DEV-10207,7:19:38 AM,ECOM,USD," $ 3,298 ",APPROVED,,US,TX,San Antonio,FALSE,0,1,0,1,0,0,0
TXN-20260124-003869,ACC-00091110,ACC-00091131,MER-10067,DEV-10146,4:17:19 PM,ECOM,USD, $ 86 ,APPROVED,,US,CO,Denver,FALSE,0,0,1,0,0,0,0
TXN-20260124-003870,ACC-00091202,ACC-00091037,MER-10055,DEV-10111,12:41:37 PM,ECOM,USD, $ 594 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,1,0,0,0,0
TXN-20260124-003871,ACC-00091033,ACC-00091134,MER-10014,DEV-10317,12:46:02 PM,ACH,USD," $ 3,914 ",APPROVED,,US,TX,Austin,FALSE,0,0,0,1,0,0,0
TXN-20260124-003872,ACC-00091026,ACC-00091065,MER-10064,DEV-10147,9:55:04 AM,ECOM,USD, $ 228 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-003873,ACC-00091118,ACC-00091249,MER-10107,DEV-10193,2:11:57 PM,ECOM,USD, $ 37 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-003874,ACC-00091016,ACC-00091036,MER-10114,DEV-10118,5:00:17 AM,CARD_PRESENT,USD, $ 309 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-003875,ACC-00091109,ACC-00091035,MER-10053,DEV-10166,9:56:00 AM,ECOM,USD," $ 3,226 ",APPROVED,,US,TX,San Antonio,FALSE,0,1,0,1,0,0,0
TXN-20260124-003876,ACC-00091255,ACC-00091126,MER-10048,DEV-10071,10:00:00 AM,ECOM,USD, $ 131 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-003877,ACC-00091085,ACC-00091090,MER-10086,DEV-10004,9:20:10 AM,ACH,USD," $ 3,151 ",APPROVED,,US,AZ,Seattle,FALSE,0,0,0,1,0,0,0
TXN-20260124-003878,ACC-00091086,ACC-00091244,MER-10011,DEV-10270,11:08:20 AM,CARD_PRESENT,USD," $ 1,300 ",APPROVED,,NG,LA,Lagos,FALSE,0,1,1,0,0,0,0
TXN-20260124-003879,ACC-00091260,ACC-00091087,MER-10056,DEV-10173,10:03:00 AM,ECOM,USD, $ 174 ,APPROVED,,US,CO,Denver,FALSE,0,0,1,0,0,0,0
TXN-20260124-003880,ACC-00091175,ACC-00091217,MER-10045,DEV-10090,2:40:37 PM,CARD_PRESENT,USD, $ 45 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-003881,ACC-00091060,ACC-00091031,MER-10076,DEV-10186,3:59:21 AM,ECOM,USD, $ 280 ,APPROVED,,US,TX,Houston,FALSE,0,0,1,0,0,0,0
TXN-20260124-003882,ACC-00091062,ACC-00091025,MER-10097,DEV-10034,2:59:12 PM,ECOM,USD, $ 815 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,0,0,0,0,0
TXN-20260124-003883,ACC-00091013,ACC-00091100,MER-10027,DEV-10029,10:05:00 AM,ECOM,USD," $ 1,284 ",APPROVED,,US,WA,Seattle,FALSE,0,0,1,0,0,0,0
TXN-20260124-003884,ACC-00091240,ACC-00091100,MER-10005,DEV-10193,7:53:32 PM,CARD_PRESENT,USD, $ 223 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-003885,ACC-00091196,ACC-00091119,MER-10083,DEV-10287,3:35:03 PM,CARD_PRESENT,USD, $ 44 ,DECLINED,MFA_REQUIRED,DE,BE,Berlin,FALSE,0,0,0,0,1,0,0
TXN-20260124-003886,ACC-00091005,ACC-00091047,MER-10046,DEV-10307,8:36:32 PM,ECOM,USD, $ 103 ,APPROVED,,US,TX,Austin,FALSE,0,0,0,0,0,0,0
TXN-20260124-003887,ACC-00091117,ACC-00091110,MER-10031,DEV-10101,7:09:20 AM,CARD_PRESENT,USD," $ 1,797 ",DECLINED,DO_NOT_HONOR,US,CO,Denver,FALSE,0,0,0,1,1,0,0
