session_id,customer_id,device_id,login_ts,ip_address,geo_country,geo_region,geo_city,mfa_result,login_result
SES-20260124-003460,CUST-000909,DEV-10188,2026-01-13 06:23:36,178.174.212.137,US,CA,San Francisco,FAILED,FAILED
SES-20260124-003461,CUST-000882,DEV-10205,2025-12-30 21:44:07,162.177.163.156,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003462,CUST-000791,DEV-10301,2025-08-26 17:55:59,49.81.139.45,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003463,CUST-000855,DEV-10161,2025-08-22 16:58:21,249.198.220.231,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003464,CUST-000824,DEV-10108,2025-10-29 23:45:11,200.37.159.21,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-003465,CUST-000912,DEV-10262,2025-08-21 08:43:27,166.225.161.40,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003466,CUST-000878,DEV-10002,2025-11-28 23:29:09,219.195.56.169,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003467,CUST-000862,DEV-10016,2025-11-13 03:39:22,38.24.217.48,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003468,CUST-000873,DEV-10147,2025-11-05 07:50:49,51.101.116.225,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003469,CUST-000810,DEV-10160,2025-11-27 23:15:22,94.112.64.243,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-003470,CUST-000888,DEV-10279,2025-07-28 04:43:05,64.170.222.85,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003471,CUST-000849,DEV-10223,2025-09-15 13:50:38,83.126.201.127,US,NY,New York,PASSED,SUCCESS
SES-20260124-003472,CUST-000915,DEV-10247,2025-09-18 16:06:56,66.253.105.206,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003473,CUST-000840,DEV-10208,2025-09-27 06:11:44,149.167.194.134,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003474,CUST-000924,DEV-10274,2025-10-31 22:52:30,58.235.44.214,US,WA,Seattle,FAILED,FAILED
SES-20260124-003475,CUST-000805,DEV-10093,2025-09-15 16:33:14,76.237.145.162,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-003476,CUST-000912,DEV-10320,2025-08-31 17:26:53,43.242.113.2,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003477,CUST-000797,DEV-10123,2025-07-27 11:41:44,142.116.61.157,,,,PASSED,SUCCESS
SES-20260124-003478,CUST-000820,DEV-10011,2025-11-19 17:15:15,105.151.204.234,IN,MH,Mumbai,PASSED,SUCCESS
SES-20260124-003479,CUST-000871,DEV-10195,2025-09-13 04:31:57,145.43.30.118,US,TX,San Antonio,FAILED,FAILED
SES-20260124-003480,CUST-000825,DEV-10253,2026-01-14 10:37:13,123.209.81.32,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003481,CUST-000827,DEV-10063,2025-09-09 18:05:52,197.78.94.224,US,CA,San Francisco,FAILED,SUCCESS
SES-20260124-003482,CUST-000892,DEV-10024,2025-12-26 01:39:08,216.24.28.143,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-003483,CUST-000960,DEV-10016,2025-11-22 10:23:40,216.162.50.115,US,NY,New York,PASSED,SUCCESS
SES-20260124-003484,CUST-000910,DEV-10162,2025-09-21 02:17:42,206.156.188.13,CA,ON,Toronto,PASSED,SUCCESS
SES-20260124-003485,CUST-000865,DEV-10185,2025-11-24 13:51:21,137.164.233.216,IN,DL,Delhi,FAILED,FAILED
SES-20260124-003486,CUST-000800,DEV-10092,2025-08-18 18:12:33,25.130.68.15,CA,BC,Vancouver,PASSED,SUCCESS
SES-20260124-003487,CUST-000858,DEV-10090,2025-11-16 15:54:12,62.9.57.162,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003488,CUST-000861,DEV-10241,2025-11-08 16:44:09,202.31.2.206,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003489,CUST-000909,DEV-10128,2025-08-30 19:48:08,91.80.120.147,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003490,CUST-000797,DEV-10210,2026-01-18 01:47:28,155.140.40.78,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003491,CUST-000945,DEV-10305,2025-10-14 17:08:10,133.64.147.145,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003492,CUST-000857,DEV-10050,2025-12-09 18:59:10,15.38.227.253,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003493,CUST-000933,DEV-10226,2025-08-01 23:39:05,28.139.252.128,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003494,CUST-000881,DEV-10109,2025-10-07 15:31:14,12.171.181.255,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003495,CUST-000913,DEV-10060,2025-11-05 21:34:15,183.255.227.188,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003496,CUST-000869,DEV-10222,2025-09-10 16:42:39,112.36.253.74,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003497,CUST-000822,DEV-10269,2025-11-09 02:44:03,25.236.111.0,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003498,CUST-000809,DEV-10206,2025-07-26 03:47:45,80.209.17.31,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003499,CUST-000978,DEV-10175,2025-07-25 02:19:27,132.192.207.224,US,TX,Dallas,FAILED,FAILED
SES-20260124-003500,CUST-000877,DEV-10236,2025-11-15 12:48:11,149.174.84.155,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003501,CUST-000823,DEV-10240,2026-01-03 02:54:51,185.231.79.42,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003502,CUST-000855,DEV-10133,2025-12-22 16:38:20,155.88.33.81,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003503,CUST-000913,DEV-10224,2025-11-10 14:15:44,152.120.206.210,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003504,CUST-000794,DEV-10023,2025-10-11 09:21:17,108.105.126.63,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003505,CUST-000968,DEV-10181,2025-09-04 09:50:17,92.82.77.70,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-003506,CUST-000884,DEV-10286,2025-08-10 00:24:09,165.139.240.133,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003507,CUST-000911,DEV-10222,2025-10-15 04:07:44,114.139.97.65,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003508,CUST-000833,DEV-10101,2025-10-01 06:26:16,214.216.227.175,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003509,CUST-000808,DEV-10067,2025-09-07 02:19:08,74.115.194.127,US,WA,Seattle,FAILED,FAILED
SES-20260124-003510,CUST-000925,DEV-10014,2025-08-18 03:53:17,53.85.117.123,US,NY,New York,PASSED,SUCCESS
SES-20260124-003511,CUST-000851,DEV-10044,2025-09-19 04:43:51,183.137.85.240,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003512,CUST-000915,DEV-10206,2025-11-17 03:23:21,227.138.164.109,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003513,CUST-000899,DEV-10252,2025-07-25 18:06:57,79.16.86.65,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003514,CUST-000964,DEV-10277,2026-01-02 06:42:11,77.151.44.153,US,TX,San Antonio,FAILED,FAILED
SES-20260124-003515,CUST-000804,DEV-10044,2025-08-15 15:54:18,44.55.128.227,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003516,CUST-000854,DEV-10015,2025-08-23 03:45:08,164.55.146.116,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003517,CUST-000940,DEV-10052,2025-12-16 06:42:02,126.0.110.218,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003518,CUST-000929,DEV-10201,2025-11-15 19:08:02,182.163.29.149,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003519,CUST-000958,DEV-10293,2025-10-19 02:47:40,243.77.118.8,US,NY,New York,PASSED,SUCCESS
SES-20260124-003520,CUST-000820,DEV-10105,2025-10-25 06:52:15,160.58.210.185,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003521,CUST-000920,DEV-10242,2025-12-09 09:34:06,39.200.209.193,,,,FAILED,FAILED
SES-20260124-003522,CUST-000892,DEV-10182,2025-10-04 16:18:19,14.92.172.114,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003523,CUST-000940,DEV-10157,2025-09-14 02:46:18,236.138.193.203,US,AZ,Phoenix,FAILED,SUCCESS
SES-20260124-003524,CUST-000782,DEV-10182,2025-10-10 19:53:41,74.242.145.75,US,NY,New York,FAILED,SUCCESS
SES-20260124-003525,CUST-000866,DEV-10050,2025-09-15 00:27:12,51.186.13.32,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003526,CUST-000977,DEV-10136,2025-10-31 03:40:17,190.118.216.90,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003527,CUST-000825,DEV-10220,2025-09-22 05:37:23,239.130.17.36,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003528,CUST-000829,DEV-10025,2025-07-28 00:49:00,150.138.89.126,US,NY,New York,PASSED,SUCCESS
SES-20260124-003529,CUST-000796,DEV-10168,2025-09-25 00:10:22,199.24.24.8,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003530,CUST-000804,DEV-10040,2025-07-25 03:55:49,105.101.77.195,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003531,CUST-000894,DEV-10315,2025-08-03 00:33:43,17.182.237.158,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003532,CUST-000971,DEV-10233,2025-12-10 04:36:15,230.168.136.176,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003533,CUST-000863,DEV-10079,2025-09-24 14:18:17,106.190.174.222,US,NY,New York,PASSED,SUCCESS
SES-20260124-003534,CUST-000814,DEV-10014,2025-12-05 21:19:58,133.104.209.112,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003535,CUST-000868,DEV-10131,2025-08-24 18:18:08,41.109.98.202,US,CO,Denver,FAILED,FAILED
SES-20260124-003536,CUST-000843,DEV-10054,2026-01-07 16:19:02,19.119.90.35,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003537,CUST-000874,DEV-10114,2025-08-14 12:24:00,211.207.232.130,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003538,CUST-000840,DEV-10164,2025-12-14 12:09:59,121.59.154.196,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003539,CUST-000880,DEV-10234,2025-11-12 08:01:45,59.217.38.176,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003540,CUST-000935,DEV-10177,2026-01-19 20:43:58,66.160.26.107,US,NY,New York,PASSED,SUCCESS
SES-20260124-003541,CUST-000908,DEV-10192,2025-10-10 10:18:31,250.232.156.161,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003542,CUST-000847,DEV-10220,2025-11-08 06:54:04,103.241.240.233,US,NY,New York,FAILED,FAILED
SES-20260124-003543,CUST-000880,DEV-10243,2025-08-24 06:34:49,36.247.197.173,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-003544,CUST-000829,DEV-10133,2025-10-11 00:35:21,189.167.235.239,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003545,CUST-000908,DEV-10308,2025-10-23 14:47:12,148.88.232.197,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-003546,CUST-000849,DEV-10140,2026-01-15 21:25:30,207.116.190.80,US,NY,New York,PASSED,SUCCESS
SES-20260124-003547,CUST-000859,DEV-10121,2025-11-11 21:15:20,198.190.63.77,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003548,CUST-000790,DEV-10221,2025-10-25 10:15:29,56.39.171.5,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003549,CUST-000821,DEV-10145,2025-08-17 10:09:31,89.223.142.149,US,NY,New York,PASSED,SUCCESS
SES-20260124-003550,CUST-000855,DEV-10220,2025-08-22 10:49:38,134.33.113.3,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003551,CUST-000881,DEV-10104,2025-10-05 19:01:21,65.12.172.149,US,CO,Denver,FAILED,FAILED
SES-20260124-003552,CUST-000807,DEV-10067,2025-09-20 01:29:50,108.121.126.26,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003553,CUST-000793,DEV-10297,2025-12-29 04:40:21,111.109.123.202,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003554,CUST-000809,DEV-10152,2025-12-12 00:21:04,226.20.188.77,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003555,CUST-000951,DEV-10108,2026-01-06 15:19:57,206.218.89.69,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003556,CUST-000865,DEV-10249,2026-01-15 19:13:00,51.61.101.121,US,TX,Dallas,FAILED,FAILED
SES-20260124-003557,CUST-000977,DEV-10118,2025-11-20 21:30:30,77.106.23.92,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003558,CUST-000821,DEV-10028,2025-11-13 21:59:55,190.146.185.51,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-003559,CUST-000932,DEV-10159,2025-09-03 14:13:59,95.56.226.139,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003560,CUST-000863,DEV-10126,2025-07-24 22:20:45,110.73.134.32,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003561,CUST-000797,DEV-10280,2025-11-23 10:31:01,141.2.203.100,NG,LA,Lagos,FAILED,SUCCESS
SES-20260124-003562,CUST-000953,DEV-10266,2025-10-18 08:11:12,132.29.226.74,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003563,CUST-000923,DEV-10017,2025-10-21 13:15:35,132.139.198.180,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003564,CUST-000950,DEV-10144,2026-01-18 13:02:24,85.123.125.42,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003565,CUST-000940,DEV-10024,2025-11-03 08:52:35,136.248.76.46,US,CO,Denver,FAILED,SUCCESS
SES-20260124-003566,CUST-000808,DEV-10089,2025-12-30 12:00:06,201.166.108.94,IN,MH,Mumbai,PASSED,SUCCESS
SES-20260124-003567,CUST-000819,DEV-10319,2025-12-19 15:26:05,242.141.3.69,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003568,CUST-000937,DEV-10123,2025-08-16 23:40:41,207.245.92.86,US,WA,Seattle,FAILED,FAILED
SES-20260124-003569,CUST-000792,DEV-10104,2025-12-26 10:08:46,189.121.23.5,BR,SP,Sao Paulo,FAILED,FAILED
SES-20260124-003570,CUST-000826,DEV-10143,2025-11-15 14:38:34,154.107.127.105,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003571,CUST-000808,DEV-10291,2025-11-21 01:10:07,236.154.31.20,US,NY,New York,PASSED,SUCCESS
SES-20260124-003572,CUST-000844,DEV-10299,2025-09-22 23:13:41,39.56.184.21,US,NY,New York,PASSED,SUCCESS
SES-20260124-003573,CUST-000816,DEV-10108,2025-12-18 16:31:20,15.119.184.49,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003574,CUST-000814,DEV-10315,2025-10-26 11:26:51,161.247.195.103,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003575,CUST-000964,DEV-10139,2026-01-13 00:15:56,120.187.62.208,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003576,CUST-000827,DEV-10014,2025-08-31 07:35:28,139.168.98.189,US,NY,New York,PASSED,SUCCESS
SES-20260124-003577,CUST-000792,DEV-10091,2025-10-12 01:20:25,151.12.65.175,MX,CDMX,Mexico,FAILED,FAILED
SES-20260124-003578,CUST-000950,DEV-10076,2025-11-18 05:55:11,91.199.216.122,US,WA,Seattle,FAILED,FAILED
SES-20260124-003579,CUST-000920,DEV-10254,2025-10-18 15:43:50,244.249.166.129,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003580,CUST-000967,DEV-10141,2025-09-18 23:06:42,84.244.49.68,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003581,CUST-000968,DEV-10200,2026-01-18 19:44:45,197.92.136.20,US,NY,New York,PASSED,SUCCESS
SES-20260124-003582,CUST-000825,DEV-10036,2026-01-16 22:36:27,46.19.30.232,DE,BE,Berlin,PASSED,SUCCESS
SES-20260124-003583,CUST-000784,DEV-10123,2025-08-17 17:48:59,185.116.78.124,US,NY,New York,FAILED,FAILED
SES-20260124-003584,CUST-000854,DEV-10065,2025-11-21 12:09:43,214.224.110.22,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-003585,CUST-000969,DEV-10316,2025-10-14 04:46:37,194.129.154.52,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003586,CUST-000818,DEV-10233,2025-10-30 22:54:08,93.65.96.102,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003587,CUST-000813,DEV-10129,2025-10-16 23:47:14,125.192.225.74,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003588,CUST-000814,DEV-10260,2025-09-07 07:56:05,226.251.95.128,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-003589,CUST-000794,DEV-10179,2025-12-15 06:23:12,213.248.244.237,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003590,CUST-000907,DEV-10067,2026-01-01 09:25:03,36.117.221.63,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003591,CUST-000945,DEV-10260,2026-01-08 15:58:16,244.7.189.8,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003592,CUST-000916,DEV-10278,2026-01-18 07:10:11,35.179.105.48,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003593,CUST-000784,DEV-10106,2026-01-21 18:05:25,192.23.239.181,US,IL,Chicago,FAILED,FAILED
SES-20260124-003594,CUST-000816,DEV-10115,2025-07-29 09:43:30,77.201.41.206,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003595,CUST-000961,DEV-10254,2025-11-01 17:23:01,191.111.121.184,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003596,CUST-000897,DEV-10040,2025-10-11 12:13:28,145.81.86.72,MX,CDMX,Mexico,FAILED,FAILED
SES-20260124-003597,CUST-000919,DEV-10111,2025-12-27 00:29:59,151.4.242.82,,,,PASSED,SUCCESS
SES-20260124-003598,CUST-000857,DEV-10187,2025-12-21 11:27:09,70.180.113.202,US,TX,Austin,FAILED,FAILED
SES-20260124-003599,CUST-000830,DEV-10287,2025-10-05 00:55:03,193.68.91.11,US,CA,San Francisco,NOT_USED,SUCCESS
SES-20260124-003600,CUST-000889,DEV-10148,2025-09-06 01:00:43,182.90.54.132,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003601,CUST-000884,DEV-10309,2025-11-25 10:19:23,175.181.217.84,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003602,CUST-000888,DEV-10072,2025-12-10 01:35:23,149.2.154.237,US,CO,Denver,FAILED,FAILED
SES-20260124-003603,CUST-000805,DEV-10258,2025-09-06 04:50:28,64.108.85.28,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003604,CUST-000868,DEV-10073,2025-08-26 00:20:56,68.213.84.255,DE,BE,Berlin,PASSED,SUCCESS
SES-20260124-003605,CUST-000791,DEV-10237,2025-11-24 01:24:46,51.114.32.180,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003606,CUST-000947,DEV-10106,2025-08-21 11:27:21,186.4.183.108,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003607,CUST-000782,DEV-10171,2025-08-10 12:57:43,98.153.253.162,US,TX,Dallas,FAILED,FAILED
SES-20260124-003608,CUST-000806,DEV-10222,2025-12-27 00:00:18,93.246.218.1,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-003609,CUST-000909,DEV-10019,2025-09-03 14:21:47,118.92.70.56,US,IL,Chicago,FAILED,FAILED
SES-20260124-003610,CUST-000815,DEV-10008,2025-12-29 17:42:24,139.90.103.193,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003611,CUST-000838,DEV-10094,2025-08-07 20:12:54,105.196.251.25,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003612,CUST-000959,DEV-10125,2025-08-26 22:21:43,244.171.127.103,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003613,CUST-000934,DEV-10079,2026-01-07 10:54:31,88.122.241.253,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003614,CUST-000784,DEV-10255,2025-09-06 01:57:25,200.231.135.82,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003615,CUST-000921,DEV-10033,2025-07-25 17:36:59,86.112.126.89,US,IL,Chicago,FAILED,SUCCESS
SES-20260124-003616,CUST-000863,DEV-10274,2025-10-13 21:44:23,113.150.223.34,US,CA,San Francisco,FAILED,FAILED
SES-20260124-003617,CUST-000971,DEV-10048,2025-09-29 09:01:05,37.208.74.195,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003618,CUST-000862,DEV-10155,2025-12-10 14:36:19,144.101.197.104,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003619,CUST-000877,DEV-10114,2025-09-25 05:59:32,15.40.39.47,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003620,CUST-000939,DEV-10171,2025-08-12 22:06:06,248.226.236.73,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003621,CUST-000957,DEV-10166,2026-01-02 05:46:35,95.237.27.103,AU,NSW,Sydney,FAILED,FAILED
SES-20260124-003622,CUST-000926,DEV-10082,2025-12-18 17:08:33,164.38.143.247,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003623,CUST-000807,DEV-10084,2026-01-09 04:51:21,61.207.247.88,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003624,CUST-000979,DEV-10219,2025-08-27 05:47:26,216.131.250.65,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003625,CUST-000824,DEV-10224,2026-01-12 17:57:37,137.142.41.16,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003626,CUST-000946,DEV-10172,2025-08-22 12:39:49,182.113.222.198,US,TX,Austin,PASSED,SUCCESS
SES-20260124-003627,CUST-000894,DEV-10314,2026-01-18 05:01:31,148.44.176.135,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003628,CUST-000817,DEV-10244,2025-10-16 18:27:42,32.91.232.117,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003629,CUST-000858,DEV-10085,2025-09-21 09:28:04,100.190.71.155,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003630,CUST-000964,DEV-10254,2025-11-17 17:59:46,167.10.99.98,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003631,CUST-000858,DEV-10272,2026-01-16 20:38:39,204.59.64.205,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003632,CUST-000874,DEV-10011,2025-08-27 00:48:48,243.193.237.44,US,TX,Houston,PASSED,SUCCESS
SES-20260124-003633,CUST-000806,DEV-10060,2025-09-18 10:13:39,62.249.169.173,CA,BC,Vancouver,FAILED,FAILED
SES-20260124-003634,CUST-000969,DEV-10314,2025-10-03 13:50:47,134.92.136.106,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-003635,CUST-000857,DEV-10245,2025-12-08 07:40:11,229.201.158.0,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003636,CUST-000800,DEV-10046,2025-11-21 10:00:50,64.241.121.235,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003637,CUST-000833,DEV-10027,2025-09-29 01:11:29,214.218.247.10,IN,DL,Delhi,FAILED,FAILED
SES-20260124-003638,CUST-000828,DEV-10227,2025-10-16 02:43:50,189.206.214.176,US,TX,San Antonio,FAILED,FAILED
SES-20260124-003639,CUST-000876,DEV-10057,2025-10-17 10:50:07,84.209.171.151,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003640,CUST-000878,DEV-10015,2025-09-09 10:33:44,195.220.180.244,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003641,CUST-000873,DEV-10282,2026-01-16 12:42:34,129.200.153.150,US,NY,New York,PASSED,SUCCESS
SES-20260124-003642,CUST-000790,DEV-10159,2026-01-05 12:45:35,242.176.55.174,US,NY,New York,PASSED,SUCCESS
SES-20260124-003643,CUST-000844,DEV-10215,2025-12-16 04:13:40,67.26.141.117,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003644,CUST-000825,DEV-10293,2025-10-04 17:53:22,86.225.35.83,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-003645,CUST-000830,DEV-10317,2025-12-23 20:01:27,82.46.189.140,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003646,CUST-000907,DEV-10291,2025-08-20 05:22:13,23.94.143.209,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003647,CUST-000895,DEV-10086,2026-01-20 02:07:25,242.168.5.50,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003648,CUST-000949,DEV-10181,2026-01-03 12:30:50,109.234.224.5,US,NY,New York,PASSED,SUCCESS
SES-20260124-003649,CUST-000898,DEV-10203,2025-10-06 18:06:23,219.181.163.112,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003650,CUST-000970,DEV-10038,2025-08-02 04:52:46,208.247.57.27,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003651,CUST-000792,DEV-10306,2025-08-27 18:37:33,80.92.70.79,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-003652,CUST-000877,DEV-10206,2025-09-08 02:47:25,110.111.242.176,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-003653,CUST-000941,DEV-10205,2025-12-01 17:33:00,96.254.158.51,IN,DL,Delhi,PASSED,SUCCESS
SES-20260124-003654,CUST-000855,DEV-10028,2025-08-06 23:46:16,218.71.220.146,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-003655,CUST-000817,DEV-10275,2025-11-15 20:25:12,217.114.203.228,US,NY,New York,PASSED,SUCCESS
SES-20260124-003656,CUST-000797,DEV-10290,2025-10-13 23:25:24,228.216.69.117,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003657,CUST-000848,DEV-10102,2025-09-20 13:00:25,165.110.88.8,US,CO,Denver,PASSED,SUCCESS
SES-20260124-003658,CUST-000855,DEV-10204,2025-08-24 07:06:58,47.79.34.14,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-003659,CUST-000844,DEV-10237,2026-01-20 07:21:09,197.45.160.73,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-003660,CUST-000926,DEV-10310,2025-10-26 17:19:46,10.206.187.82,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-003661,CUST-000796,DEV-10148,2026-01-08 22:28:47,248.112.202.114,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-003662,CUST-000970,DEV-10233,2025-12-24 08:35:51,186.243.199.216,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003663,CUST-000930,DEV-10056,2025-11-21 06:19:39,11.89.178.37,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-003664,CUST-000898,DEV-10111,2025-11-24 10:24:33,36.235.220.156,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-003665,CUST-000935,DEV-10252,2025-12-29 19:15:21,207.197.124.8,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-003666,CUST-000845,DEV-10159,2025-12-22 07:33:59,39.75.137.155,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-003667,CUST-000937,DEV-10268,2025-09-21 18:39:32,29.11.153.130,US,GA,Atlanta,PASSED,SUCCESS
